# File: oem_prod.csv
# Title: oem production by country and sector
# Units: numbers
# Description: dummy
# Source: siam report to be changed
# Column types: cinnnnnnnnnnc
# ----------
iso,year,ICE Passenger vehicles,EV Passenger vehicles,ICE HCV,EV HCV,ICE LCV,EV LCV,3W,E 3W,E 2W,2W,unit_prod
pak,2006,0,0,0,0,0,0,0,0,0,0,vehicle
per,2006,0,0,0,0,0,0,0,0,0,0,vehicle
phl,2006,0,0,0,0,0,0,0,0,0,0,vehicle
pol,2006,0,0,0,0,0,0,0,0,0,0,vehicle
prk,2006,0,0,0,0,0,0,0,0,0,0,vehicle
prt,2006,0,0,0,0,0,0,0,0,0,0,vehicle
pry,2006,0,0,0,0,0,0,0,0,0,0,vehicle
qat,2006,0,0,0,0,0,0,0,0,0,0,vehicle
rom,2006,0,0,0,0,0,0,0,0,0,0,vehicle
rus,2006,0,0,0,0,0,0,0,0,0,0,vehicle
sau,2006,0,0,0,0,0,0,0,0,0,0,vehicle
sgp,2006,0,0,0,0,0,0,0,0,0,0,vehicle
slv,2006,0,0,0,0,0,0,0,0,0,0,vehicle
srb,2006,0,0,0,0,0,0,0,0,0,0,vehicle
svk,2006,0,0,0,0,0,0,0,0,0,0,vehicle
svn,2006,0,0,0,0,0,0,0,0,0,0,vehicle
swe,2006,0,0,0,0,0,0,0,0,0,0,vehicle
syr,2006,0,0,0,0,0,0,0,0,0,0,vehicle
tha,2006,0,0,0,0,0,0,0,0,0,0,vehicle
tto,2006,0,0,0,0,0,0,0,0,0,0,vehicle
tun,2006,0,0,0,0,0,0,0,0,0,0,vehicle
tur,2006,0,0,0,0,0,0,0,0,0,0,vehicle
twn,2006,0,0,0,0,0,0,0,0,0,0,vehicle
ukr,2006,0,0,0,0,0,0,0,0,0,0,vehicle
ury,2006,0,0,0,0,0,0,0,0,0,0,vehicle
usa,2006,0,0,0,0,0,0,0,0,0,0,vehicle
uzb,2006,0,0,0,0,0,0,0,0,0,0,vehicle
ven,2006,0,0,0,0,0,0,0,0,0,0,vehicle
vnm,2006,0,0,0,0,0,0,0,0,0,0,vehicle
zaf,2006,0,0,0,0,0,0,0,0,0,0,vehicle
alb,2007,0,0,0,0,0,0,0,0,0,0,vehicle
are,2007,0,0,0,0,0,0,0,0,0,0,vehicle
arg,2007,0,0,0,0,0,0,0,0,0,0,vehicle
aus,2007,0,0,0,0,0,0,0,0,0,0,vehicle
aut,2007,0,0,0,0,0,0,0,0,0,0,vehicle
aze,2007,0,0,0,0,0,0,0,0,0,0,vehicle
bel,2007,0,0,0,0,0,0,0,0,0,0,vehicle
bgd,2007,0,0,0,0,0,0,0,0,0,0,vehicle
bgr,2007,0,0,0,0,0,0,0,0,0,0,vehicle
bih,2007,0,0,0,0,0,0,0,0,0,0,vehicle
blr,2007,0,0,0,0,0,0,0,0,0,0,vehicle
bra,2007,0,0,0,0,0,0,0,0,0,0,vehicle
can,2007,0,0,0,0,0,0,0,0,0,0,vehicle
che,2007,0,0,0,0,0,0,0,0,0,0,vehicle
chl,2007,0,0,0,0,0,0,0,0,0,0,vehicle
chn,2007,0,0,0,0,0,0,0,0,0,0,vehicle
col,2007,0,0,0,0,0,0,0,0,0,0,vehicle
cub,2007,0,0,0,0,0,0,0,0,0,0,vehicle
cze,2007,0,0,0,0,0,0,0,0,0,0,vehicle
deu,2007,0,0,0,0,0,0,0,0,0,0,vehicle
dnk,2007,0,0,0,0,0,0,0,0,0,0,vehicle
dom,2007,0,0,0,0,0,0,0,0,0,0,vehicle
dza,2007,0,0,0,0,0,0,0,0,0,0,vehicle
ecu,2007,0,0,0,0,0,0,0,0,0,0,vehicle
egy,2007,0,0,0,0,0,0,0,0,0,0,vehicle
esp,2007,0,0,0,0,0,0,0,0,0,0,vehicle
est,2007,0,0,0,0,0,0,0,0,0,0,vehicle
fin,2007,0,0,0,0,0,0,0,0,0,0,vehicle
fra,2007,0,0,0,0,0,0,0,0,0,0,vehicle
gbr,2007,0,0,0,0,0,0,0,0,0,0,vehicle
gha,2007,0,0,0,0,0,0,0,0,0,0,vehicle
grc,2007,0,0,0,0,0,0,0,0,0,0,vehicle
gtm,2007,0,0,0,0,0,0,0,0,0,0,vehicle
hrv,2007,0,0,0,0,0,0,0,0,0,0,vehicle
hun,2007,0,0,0,0,0,0,0,0,0,0,vehicle
idn,2007,0,0,0,0,0,0,0,0,0,0,vehicle
ind,2007,0,0,0,0,0,0,0,0,0,0,vehicle
irl,2007,0,0,0,0,0,0,0,0,0,0,vehicle
irn,2007,0,0,0,0,0,0,0,0,0,0,vehicle
isr,2007,0,0,0,0,0,0,0,0,0,0,vehicle
ita,2007,0,0,0,0,0,0,0,0,0,0,vehicle
jor,2007,0,0,0,0,0,0,0,0,0,0,vehicle
jpn,2007,0,0,0,0,0,0,0,0,0,0,vehicle
kaz,2007,0,0,0,0,0,0,0,0,0,0,vehicle
ken,2007,0,0,0,0,0,0,0,0,0,0,vehicle
kor,2007,0,0,0,0,0,0,0,0,0,0,vehicle
lby,2007,0,0,0,0,0,0,0,0,0,0,vehicle
lka,2007,0,0,0,0,0,0,0,0,0,0,vehicle
lux,2007,0,0,0,0,0,0,0,0,0,0,vehicle
lva,2007,0,0,0,0,0,0,0,0,0,0,vehicle
mar,2007,0,0,0,0,0,0,0,0,0,0,vehicle
mda,2007,0,0,0,0,0,0,0,0,0,0,vehicle
mex,2007,0,0,0,0,0,0,0,0,0,0,vehicle
mkd,2007,0,0,0,0,0,0,0,0,0,0,vehicle
mmr,2007,0,0,0,0,0,0,0,0,0,0,vehicle
mne,2007,0,0,0,0,0,0,0,0,0,0,vehicle
mys,2007,0,0,0,0,0,0,0,0,0,0,vehicle
nga,2007,0,0,0,0,0,0,0,0,0,0,vehicle
nld,2007,0,0,0,0,0,0,0,0,0,0,vehicle
nor,2007,0,0,0,0,0,0,0,0,0,0,vehicle
nzl,2007,0,0,0,0,0,0,0,0,0,0,vehicle
omn,2007,0,0,0,0,0,0,0,0,0,0,vehicle
pak,2007,0,0,0,0,0,0,0,0,0,0,vehicle
per,2007,0,0,0,0,0,0,0,0,0,0,vehicle
phl,2007,0,0,0,0,0,0,0,0,0,0,vehicle
pol,2007,0,0,0,0,0,0,0,0,0,0,vehicle
prk,2007,0,0,0,0,0,0,0,0,0,0,vehicle
prt,2007,0,0,0,0,0,0,0,0,0,0,vehicle
pry,2007,0,0,0,0,0,0,0,0,0,0,vehicle
qat,2007,0,0,0,0,0,0,0,0,0,0,vehicle
rom,2007,0,0,0,0,0,0,0,0,0,0,vehicle
rus,2007,0,0,0,0,0,0,0,0,0,0,vehicle
sau,2007,0,0,0,0,0,0,0,0,0,0,vehicle
sgp,2007,0,0,0,0,0,0,0,0,0,0,vehicle
slv,2007,0,0,0,0,0,0,0,0,0,0,vehicle
srb,2007,0,0,0,0,0,0,0,0,0,0,vehicle
svk,2007,0,0,0,0,0,0,0,0,0,0,vehicle
svn,2007,0,0,0,0,0,0,0,0,0,0,vehicle
swe,2007,0,0,0,0,0,0,0,0,0,0,vehicle
syr,2007,0,0,0,0,0,0,0,0,0,0,vehicle
tha,2007,0,0,0,0,0,0,0,0,0,0,vehicle
tto,2007,0,0,0,0,0,0,0,0,0,0,vehicle
tun,2007,0,0,0,0,0,0,0,0,0,0,vehicle
tur,2007,0,0,0,0,0,0,0,0,0,0,vehicle
twn,2007,0,0,0,0,0,0,0,0,0,0,vehicle
ukr,2007,0,0,0,0,0,0,0,0,0,0,vehicle
ury,2007,0,0,0,0,0,0,0,0,0,0,vehicle
usa,2007,0,0,0,0,0,0,0,0,0,0,vehicle
uzb,2007,0,0,0,0,0,0,0,0,0,0,vehicle
ven,2007,0,0,0,0,0,0,0,0,0,0,vehicle
vnm,2007,0,0,0,0,0,0,0,0,0,0,vehicle
zaf,2007,0,0,0,0,0,0,0,0,0,0,vehicle
alb,2008,0,0,0,0,0,0,0,0,0,0,vehicle
are,2008,0,0,0,0,0,0,0,0,0,0,vehicle
arg,2008,0,0,0,0,0,0,0,0,0,0,vehicle
aus,2008,0,0,0,0,0,0,0,0,0,0,vehicle
aut,2008,0,0,0,0,0,0,0,0,0,0,vehicle
aze,2008,0,0,0,0,0,0,0,0,0,0,vehicle
bel,2008,0,0,0,0,0,0,0,0,0,0,vehicle
bgd,2008,0,0,0,0,0,0,0,0,0,0,vehicle
bgr,2008,0,0,0,0,0,0,0,0,0,0,vehicle
bih,2008,0,0,0,0,0,0,0,0,0,0,vehicle
blr,2008,0,0,0,0,0,0,0,0,0,0,vehicle
bra,2008,0,0,0,0,0,0,0,0,0,0,vehicle
can,2008,0,0,0,0,0,0,0,0,0,0,vehicle
che,2008,0,0,0,0,0,0,0,0,0,0,vehicle
chl,2008,0,0,0,0,0,0,0,0,0,0,vehicle
chn,2008,0,0,0,0,0,0,0,0,0,0,vehicle
col,2008,0,0,0,0,0,0,0,0,0,0,vehicle
cub,2008,0,0,0,0,0,0,0,0,0,0,vehicle
cze,2008,0,0,0,0,0,0,0,0,0,0,vehicle
deu,2008,0,0,0,0,0,0,0,0,0,0,vehicle
dnk,2008,0,0,0,0,0,0,0,0,0,0,vehicle
dom,2008,0,0,0,0,0,0,0,0,0,0,vehicle
dza,2008,0,0,0,0,0,0,0,0,0,0,vehicle
ecu,2008,0,0,0,0,0,0,0,0,0,0,vehicle
egy,2008,0,0,0,0,0,0,0,0,0,0,vehicle
esp,2008,0,0,0,0,0,0,0,0,0,0,vehicle
est,2008,0,0,0,0,0,0,0,0,0,0,vehicle
fin,2008,0,0,0,0,0,0,0,0,0,0,vehicle
fra,2008,0,0,0,0,0,0,0,0,0,0,vehicle
gbr,2008,0,0,0,0,0,0,0,0,0,0,vehicle
gha,2008,0,0,0,0,0,0,0,0,0,0,vehicle
grc,2008,0,0,0,0,0,0,0,0,0,0,vehicle
gtm,2008,0,0,0,0,0,0,0,0,0,0,vehicle
hrv,2008,0,0,0,0,0,0,0,0,0,0,vehicle
hun,2008,0,0,0,0,0,0,0,0,0,0,vehicle
idn,2008,0,0,0,0,0,0,0,0,0,0,vehicle
ind,2008,0,0,0,0,0,0,0,0,0,0,vehicle
irl,2008,0,0,0,0,0,0,0,0,0,0,vehicle
irn,2008,0,0,0,0,0,0,0,0,0,0,vehicle
isr,2008,0,0,0,0,0,0,0,0,0,0,vehicle
ita,2008,0,0,0,0,0,0,0,0,0,0,vehicle
jor,2008,0,0,0,0,0,0,0,0,0,0,vehicle
jpn,2008,0,0,0,0,0,0,0,0,0,0,vehicle
kaz,2008,0,0,0,0,0,0,0,0,0,0,vehicle
ken,2008,0,0,0,0,0,0,0,0,0,0,vehicle
kor,2008,0,0,0,0,0,0,0,0,0,0,vehicle
lby,2008,0,0,0,0,0,0,0,0,0,0,vehicle
lka,2008,0,0,0,0,0,0,0,0,0,0,vehicle
lux,2008,0,0,0,0,0,0,0,0,0,0,vehicle
lva,2008,0,0,0,0,0,0,0,0,0,0,vehicle
mar,2008,0,0,0,0,0,0,0,0,0,0,vehicle
mda,2008,0,0,0,0,0,0,0,0,0,0,vehicle
mex,2008,0,0,0,0,0,0,0,0,0,0,vehicle
mkd,2008,0,0,0,0,0,0,0,0,0,0,vehicle
mmr,2008,0,0,0,0,0,0,0,0,0,0,vehicle
mne,2008,0,0,0,0,0,0,0,0,0,0,vehicle
mys,2008,0,0,0,0,0,0,0,0,0,0,vehicle
nga,2008,0,0,0,0,0,0,0,0,0,0,vehicle
nld,2008,0,0,0,0,0,0,0,0,0,0,vehicle
nor,2008,0,0,0,0,0,0,0,0,0,0,vehicle
nzl,2008,0,0,0,0,0,0,0,0,0,0,vehicle
omn,2008,0,0,0,0,0,0,0,0,0,0,vehicle
pak,2008,0,0,0,0,0,0,0,0,0,0,vehicle
per,2008,0,0,0,0,0,0,0,0,0,0,vehicle
phl,2008,0,0,0,0,0,0,0,0,0,0,vehicle
pol,2008,0,0,0,0,0,0,0,0,0,0,vehicle
prk,2008,0,0,0,0,0,0,0,0,0,0,vehicle
prt,2008,0,0,0,0,0,0,0,0,0,0,vehicle
pry,2008,0,0,0,0,0,0,0,0,0,0,vehicle
qat,2008,0,0,0,0,0,0,0,0,0,0,vehicle
rom,2008,0,0,0,0,0,0,0,0,0,0,vehicle
rus,2008,0,0,0,0,0,0,0,0,0,0,vehicle
sau,2008,0,0,0,0,0,0,0,0,0,0,vehicle
sgp,2008,0,0,0,0,0,0,0,0,0,0,vehicle
slv,2008,0,0,0,0,0,0,0,0,0,0,vehicle
srb,2008,0,0,0,0,0,0,0,0,0,0,vehicle
svk,2008,0,0,0,0,0,0,0,0,0,0,vehicle
svn,2008,0,0,0,0,0,0,0,0,0,0,vehicle
swe,2008,0,0,0,0,0,0,0,0,0,0,vehicle
syr,2008,0,0,0,0,0,0,0,0,0,0,vehicle
tha,2008,0,0,0,0,0,0,0,0,0,0,vehicle
tto,2008,0,0,0,0,0,0,0,0,0,0,vehicle
tun,2008,0,0,0,0,0,0,0,0,0,0,vehicle
tur,2008,0,0,0,0,0,0,0,0,0,0,vehicle
twn,2008,0,0,0,0,0,0,0,0,0,0,vehicle
ukr,2008,0,0,0,0,0,0,0,0,0,0,vehicle
ury,2008,0,0,0,0,0,0,0,0,0,0,vehicle
usa,2008,0,0,0,0,0,0,0,0,0,0,vehicle
uzb,2008,0,0,0,0,0,0,0,0,0,0,vehicle
ven,2008,0,0,0,0,0,0,0,0,0,0,vehicle
vnm,2008,0,0,0,0,0,0,0,0,0,0,vehicle
zaf,2008,0,0,0,0,0,0,0,0,0,0,vehicle
alb,2009,0,0,0,0,0,0,0,0,0,0,vehicle
are,2009,0,0,0,0,0,0,0,0,0,0,vehicle
arg,2009,0,0,0,0,0,0,0,0,0,0,vehicle
aus,2009,0,0,0,0,0,0,0,0,0,0,vehicle
aut,2009,0,0,0,0,0,0,0,0,0,0,vehicle
aze,2009,0,0,0,0,0,0,0,0,0,0,vehicle
bel,2009,0,0,0,0,0,0,0,0,0,0,vehicle
bgd,2009,0,0,0,0,0,0,0,0,0,0,vehicle
bgr,2009,0,0,0,0,0,0,0,0,0,0,vehicle
bih,2009,0,0,0,0,0,0,0,0,0,0,vehicle
blr,2009,0,0,0,0,0,0,0,0,0,0,vehicle
bra,2009,0,0,0,0,0,0,0,0,0,0,vehicle
can,2009,0,0,0,0,0,0,0,0,0,0,vehicle
che,2009,0,0,0,0,0,0,0,0,0,0,vehicle
chl,2009,0,0,0,0,0,0,0,0,0,0,vehicle
chn,2009,0,0,0,0,0,0,0,0,0,0,vehicle
col,2009,0,0,0,0,0,0,0,0,0,0,vehicle
cub,2009,0,0,0,0,0,0,0,0,0,0,vehicle
cze,2009,0,0,0,0,0,0,0,0,0,0,vehicle
deu,2009,0,0,0,0,0,0,0,0,0,0,vehicle
dnk,2009,0,0,0,0,0,0,0,0,0,0,vehicle
dom,2009,0,0,0,0,0,0,0,0,0,0,vehicle
dza,2009,0,0,0,0,0,0,0,0,0,0,vehicle
ecu,2009,0,0,0,0,0,0,0,0,0,0,vehicle
egy,2009,0,0,0,0,0,0,0,0,0,0,vehicle
esp,2009,0,0,0,0,0,0,0,0,0,0,vehicle
est,2009,0,0,0,0,0,0,0,0,0,0,vehicle
fin,2009,0,0,0,0,0,0,0,0,0,0,vehicle
fra,2009,0,0,0,0,0,0,0,0,0,0,vehicle
gbr,2009,0,0,0,0,0,0,0,0,0,0,vehicle
gha,2009,0,0,0,0,0,0,0,0,0,0,vehicle
grc,2009,0,0,0,0,0,0,0,0,0,0,vehicle
gtm,2009,0,0,0,0,0,0,0,0,0,0,vehicle
hrv,2009,0,0,0,0,0,0,0,0,0,0,vehicle
hun,2009,0,0,0,0,0,0,0,0,0,0,vehicle
idn,2009,0,0,0,0,0,0,0,0,0,0,vehicle
ind,2009,0,0,0,0,0,0,0,0,0,0,vehicle
irl,2009,0,0,0,0,0,0,0,0,0,0,vehicle
irn,2009,0,0,0,0,0,0,0,0,0,0,vehicle
isr,2009,0,0,0,0,0,0,0,0,0,0,vehicle
ita,2009,0,0,0,0,0,0,0,0,0,0,vehicle
jor,2009,0,0,0,0,0,0,0,0,0,0,vehicle
jpn,2009,0,0,0,0,0,0,0,0,0,0,vehicle
kaz,2009,0,0,0,0,0,0,0,0,0,0,vehicle
ken,2009,0,0,0,0,0,0,0,0,0,0,vehicle
kor,2009,0,0,0,0,0,0,0,0,0,0,vehicle
lby,2009,0,0,0,0,0,0,0,0,0,0,vehicle
lka,2009,0,0,0,0,0,0,0,0,0,0,vehicle
lux,2009,0,0,0,0,0,0,0,0,0,0,vehicle
lva,2009,0,0,0,0,0,0,0,0,0,0,vehicle
mar,2009,0,0,0,0,0,0,0,0,0,0,vehicle
mda,2009,0,0,0,0,0,0,0,0,0,0,vehicle
mex,2009,0,0,0,0,0,0,0,0,0,0,vehicle
mkd,2009,0,0,0,0,0,0,0,0,0,0,vehicle
mmr,2009,0,0,0,0,0,0,0,0,0,0,vehicle
mne,2009,0,0,0,0,0,0,0,0,0,0,vehicle
mys,2009,0,0,0,0,0,0,0,0,0,0,vehicle
nga,2009,0,0,0,0,0,0,0,0,0,0,vehicle
nld,2009,0,0,0,0,0,0,0,0,0,0,vehicle
nor,2009,0,0,0,0,0,0,0,0,0,0,vehicle
nzl,2009,0,0,0,0,0,0,0,0,0,0,vehicle
omn,2009,0,0,0,0,0,0,0,0,0,0,vehicle
pak,2009,0,0,0,0,0,0,0,0,0,0,vehicle
per,2009,0,0,0,0,0,0,0,0,0,0,vehicle
phl,2009,0,0,0,0,0,0,0,0,0,0,vehicle
pol,2009,0,0,0,0,0,0,0,0,0,0,vehicle
prk,2009,0,0,0,0,0,0,0,0,0,0,vehicle
prt,2009,0,0,0,0,0,0,0,0,0,0,vehicle
pry,2009,0,0,0,0,0,0,0,0,0,0,vehicle
qat,2009,0,0,0,0,0,0,0,0,0,0,vehicle
rom,2009,0,0,0,0,0,0,0,0,0,0,vehicle
rus,2009,0,0,0,0,0,0,0,0,0,0,vehicle
sau,2009,0,0,0,0,0,0,0,0,0,0,vehicle
sgp,2009,0,0,0,0,0,0,0,0,0,0,vehicle
slv,2009,0,0,0,0,0,0,0,0,0,0,vehicle
srb,2009,0,0,0,0,0,0,0,0,0,0,vehicle
svk,2009,0,0,0,0,0,0,0,0,0,0,vehicle
svn,2009,0,0,0,0,0,0,0,0,0,0,vehicle
swe,2009,0,0,0,0,0,0,0,0,0,0,vehicle
syr,2009,0,0,0,0,0,0,0,0,0,0,vehicle
tha,2009,0,0,0,0,0,0,0,0,0,0,vehicle
tto,2009,0,0,0,0,0,0,0,0,0,0,vehicle
tun,2009,0,0,0,0,0,0,0,0,0,0,vehicle
tur,2009,0,0,0,0,0,0,0,0,0,0,vehicle
twn,2009,0,0,0,0,0,0,0,0,0,0,vehicle
ukr,2009,0,0,0,0,0,0,0,0,0,0,vehicle
ury,2009,0,0,0,0,0,0,0,0,0,0,vehicle
usa,2009,0,0,0,0,0,0,0,0,0,0,vehicle
uzb,2009,0,0,0,0,0,0,0,0,0,0,vehicle
ven,2009,0,0,0,0,0,0,0,0,0,0,vehicle
vnm,2009,0,0,0,0,0,0,0,0,0,0,vehicle
zaf,2009,0,0,0,0,0,0,0,0,0,0,vehicle
alb,2010,0,0,0,0,0,0,0,0,0,0,vehicle
are,2010,0,0,0,0,0,0,0,0,0,0,vehicle
arg,2010,0,0,0,0,0,0,0,0,0,0,vehicle
aus,2010,0,0,0,0,0,0,0,0,0,0,vehicle
aut,2010,0,0,0,0,0,0,0,0,0,0,vehicle
aze,2010,0,0,0,0,0,0,0,0,0,0,vehicle
bel,2010,0,0,0,0,0,0,0,0,0,0,vehicle
bgd,2010,0,0,0,0,0,0,0,0,0,0,vehicle
bgr,2010,0,0,0,0,0,0,0,0,0,0,vehicle
bih,2010,0,0,0,0,0,0,0,0,0,0,vehicle
blr,2010,0,0,0,0,0,0,0,0,0,0,vehicle
bra,2010,0,0,0,0,0,0,0,0,0,0,vehicle
can,2010,0,0,0,0,0,0,0,0,0,0,vehicle
che,2010,0,0,0,0,0,0,0,0,0,0,vehicle
chl,2010,0,0,0,0,0,0,0,0,0,0,vehicle
chn,2010,0,0,0,0,0,0,0,0,0,0,vehicle
col,2010,0,0,0,0,0,0,0,0,0,0,vehicle
cub,2010,0,0,0,0,0,0,0,0,0,0,vehicle
cze,2010,0,0,0,0,0,0,0,0,0,0,vehicle
deu,2010,0,0,0,0,0,0,0,0,0,0,vehicle
dnk,2010,0,0,0,0,0,0,0,0,0,0,vehicle
dom,2010,0,0,0,0,0,0,0,0,0,0,vehicle
dza,2010,0,0,0,0,0,0,0,0,0,0,vehicle
ecu,2010,0,0,0,0,0,0,0,0,0,0,vehicle
egy,2010,0,0,0,0,0,0,0,0,0,0,vehicle
esp,2010,0,0,0,0,0,0,0,0,0,0,vehicle
est,2010,0,0,0,0,0,0,0,0,0,0,vehicle
fin,2010,0,0,0,0,0,0,0,0,0,0,vehicle
fra,2010,0,0,0,0,0,0,0,0,0,0,vehicle
gbr,2010,0,0,0,0,0,0,0,0,0,0,vehicle
gha,2010,0,0,0,0,0,0,0,0,0,0,vehicle
grc,2010,0,0,0,0,0,0,0,0,0,0,vehicle
gtm,2010,0,0,0,0,0,0,0,0,0,0,vehicle
hrv,2010,0,0,0,0,0,0,0,0,0,0,vehicle
hun,2010,0,0,0,0,0,0,0,0,0,0,vehicle
idn,2010,0,0,0,0,0,0,0,0,0,0,vehicle
ind,2010,0,0,0,0,0,0,0,0,0,0,vehicle
irl,2010,0,0,0,0,0,0,0,0,0,0,vehicle
irn,2010,0,0,0,0,0,0,0,0,0,0,vehicle
isr,2010,0,0,0,0,0,0,0,0,0,0,vehicle
ita,2010,0,0,0,0,0,0,0,0,0,0,vehicle
jor,2010,0,0,0,0,0,0,0,0,0,0,vehicle
jpn,2010,0,0,0,0,0,0,0,0,0,0,vehicle
kaz,2010,0,0,0,0,0,0,0,0,0,0,vehicle
ken,2010,0,0,0,0,0,0,0,0,0,0,vehicle
kor,2010,0,0,0,0,0,0,0,0,0,0,vehicle
lby,2010,0,0,0,0,0,0,0,0,0,0,vehicle
lka,2010,0,0,0,0,0,0,0,0,0,0,vehicle
lux,2010,0,0,0,0,0,0,0,0,0,0,vehicle
lva,2010,0,0,0,0,0,0,0,0,0,0,vehicle
mar,2010,0,0,0,0,0,0,0,0,0,0,vehicle
mda,2010,0,0,0,0,0,0,0,0,0,0,vehicle
mex,2010,0,0,0,0,0,0,0,0,0,0,vehicle
mkd,2010,0,0,0,0,0,0,0,0,0,0,vehicle
mmr,2010,0,0,0,0,0,0,0,0,0,0,vehicle
mne,2010,0,0,0,0,0,0,0,0,0,0,vehicle
mys,2010,0,0,0,0,0,0,0,0,0,0,vehicle
nga,2010,0,0,0,0,0,0,0,0,0,0,vehicle
nld,2010,0,0,0,0,0,0,0,0,0,0,vehicle
nor,2010,0,0,0,0,0,0,0,0,0,0,vehicle
nzl,2010,0,0,0,0,0,0,0,0,0,0,vehicle
omn,2010,0,0,0,0,0,0,0,0,0,0,vehicle
pak,2010,0,0,0,0,0,0,0,0,0,0,vehicle
per,2010,0,0,0,0,0,0,0,0,0,0,vehicle
phl,2010,0,0,0,0,0,0,0,0,0,0,vehicle
pol,2010,0,0,0,0,0,0,0,0,0,0,vehicle
prk,2010,0,0,0,0,0,0,0,0,0,0,vehicle
prt,2010,0,0,0,0,0,0,0,0,0,0,vehicle
pry,2010,0,0,0,0,0,0,0,0,0,0,vehicle
qat,2010,0,0,0,0,0,0,0,0,0,0,vehicle
rom,2010,0,0,0,0,0,0,0,0,0,0,vehicle
rus,2010,0,0,0,0,0,0,0,0,0,0,vehicle
sau,2010,0,0,0,0,0,0,0,0,0,0,vehicle
sgp,2010,0,0,0,0,0,0,0,0,0,0,vehicle
slv,2010,0,0,0,0,0,0,0,0,0,0,vehicle
srb,2010,0,0,0,0,0,0,0,0,0,0,vehicle
svk,2010,0,0,0,0,0,0,0,0,0,0,vehicle
svn,2010,0,0,0,0,0,0,0,0,0,0,vehicle
swe,2010,0,0,0,0,0,0,0,0,0,0,vehicle
syr,2010,0,0,0,0,0,0,0,0,0,0,vehicle
tha,2010,0,0,0,0,0,0,0,0,0,0,vehicle
tto,2010,0,0,0,0,0,0,0,0,0,0,vehicle
tun,2010,0,0,0,0,0,0,0,0,0,0,vehicle
tur,2010,0,0,0,0,0,0,0,0,0,0,vehicle
twn,2010,0,0,0,0,0,0,0,0,0,0,vehicle
ukr,2010,0,0,0,0,0,0,0,0,0,0,vehicle
ury,2010,0,0,0,0,0,0,0,0,0,0,vehicle
usa,2010,0,0,0,0,0,0,0,0,0,0,vehicle
uzb,2010,0,0,0,0,0,0,0,0,0,0,vehicle
ven,2010,0,0,0,0,0,0,0,0,0,0,vehicle
vnm,2010,0,0,0,0,0,0,0,0,0,0,vehicle
zaf,2010,0,0,0,0,0,0,0,0,0,0,vehicle
alb,2011,0,0,0,0,0,0,0,0,0,0,vehicle
are,2011,0,0,0,0,0,0,0,0,0,0,vehicle
arg,2011,0,0,0,0,0,0,0,0,0,0,vehicle
aus,2011,0,0,0,0,0,0,0,0,0,0,vehicle
aut,2011,0,0,0,0,0,0,0,0,0,0,vehicle
aze,2011,0,0,0,0,0,0,0,0,0,0,vehicle
bel,2011,0,0,0,0,0,0,0,0,0,0,vehicle
bgd,2011,0,0,0,0,0,0,0,0,0,0,vehicle
bgr,2011,0,0,0,0,0,0,0,0,0,0,vehicle
bih,2011,0,0,0,0,0,0,0,0,0,0,vehicle
blr,2011,0,0,0,0,0,0,0,0,0,0,vehicle
bra,2011,0,0,0,0,0,0,0,0,0,0,vehicle
can,2011,0,0,0,0,0,0,0,0,0,0,vehicle
che,2011,0,0,0,0,0,0,0,0,0,0,vehicle
chl,2011,0,0,0,0,0,0,0,0,0,0,vehicle
chn,2011,0,0,0,0,0,0,0,0,0,0,vehicle
col,2011,0,0,0,0,0,0,0,0,0,0,vehicle
cub,2011,0,0,0,0,0,0,0,0,0,0,vehicle
cze,2011,0,0,0,0,0,0,0,0,0,0,vehicle
deu,2011,0,0,0,0,0,0,0,0,0,0,vehicle
dnk,2011,0,0,0,0,0,0,0,0,0,0,vehicle
dom,2011,0,0,0,0,0,0,0,0,0,0,vehicle
dza,2011,0,0,0,0,0,0,0,0,0,0,vehicle
ecu,2011,0,0,0,0,0,0,0,0,0,0,vehicle
egy,2011,0,0,0,0,0,0,0,0,0,0,vehicle
esp,2011,0,0,0,0,0,0,0,0,0,0,vehicle
est,2011,0,0,0,0,0,0,0,0,0,0,vehicle
fin,2011,0,0,0,0,0,0,0,0,0,0,vehicle
fra,2011,0,0,0,0,0,0,0,0,0,0,vehicle
gbr,2011,0,0,0,0,0,0,0,0,0,0,vehicle
gha,2011,0,0,0,0,0,0,0,0,0,0,vehicle
grc,2011,0,0,0,0,0,0,0,0,0,0,vehicle
gtm,2011,0,0,0,0,0,0,0,0,0,0,vehicle
hrv,2011,0,0,0,0,0,0,0,0,0,0,vehicle
hun,2011,0,0,0,0,0,0,0,0,0,0,vehicle
idn,2011,0,0,0,0,0,0,0,0,0,0,vehicle
ind,2011,0,0,0,0,0,0,0,0,0,0,vehicle
irl,2011,0,0,0,0,0,0,0,0,0,0,vehicle
irn,2011,0,0,0,0,0,0,0,0,0,0,vehicle
isr,2011,0,0,0,0,0,0,0,0,0,0,vehicle
ita,2011,0,0,0,0,0,0,0,0,0,0,vehicle
jor,2011,0,0,0,0,0,0,0,0,0,0,vehicle
jpn,2011,0,0,0,0,0,0,0,0,0,0,vehicle
kaz,2011,0,0,0,0,0,0,0,0,0,0,vehicle
ken,2011,0,0,0,0,0,0,0,0,0,0,vehicle
kor,2011,0,0,0,0,0,0,0,0,0,0,vehicle
lby,2011,0,0,0,0,0,0,0,0,0,0,vehicle
